index,sales,star_rating,neg,pos,neu,helpness,vine_Y,veri_y,two_sides,rate_exp_num,rate_exp_txt
846665993,3,2.0,0.102,0.09999999999999999,0.798,0.21801934258082697,0.0,3.0,3.0,0.48414446575032655,0.4472846242939761
847034766,1,4.0,0.0,0.237,0.763,0.0534176240381656,0.0,1.0,1.0,1.3458799373754569,1.3318337653807555
847151491,2,4.0,0.0665,0.233,0.7005,0.041968173711963874,0.0,1.0,2.0,1.4302769475566612,1.3344660275879354
847171018,1,5.0,0.026000000000000002,0.14400000000000002,0.83,0.052768925683089066,0.0,1.0,1.0,1.830131452667241,1.7755483975635689
847422054,1,2.0,0.085,0.051,0.8640000000000001,0.01152258455611088,0.0,1.0,1.0,0.5129240135735127,0.44434445099267084
847573473,6,4.333333333333333,0.02916666666666667,0.20700000000000005,0.7638333333333334,0.03934929743159915,0.0,5.0,6.0,1.5057212638218165,1.4941651966674108
847573927,1,3.0,0.132,0.08800000000000001,0.78,0.265973027064488,0.0,0.0,1.0,0.9549492009961685,0.8885412150744675
847645849,1,4.0,0.132,0.0,0.868,0.030538767723111013,0.0,1.0,1.0,1.4493084171899653,1.3317728908982163
847887168,1,4.0,0.0,0.315,0.685,0.3701083428743891,0.0,1.0,1.0,1.4314018498502685,1.3326766087085455
847937866,1,5.0,0.044000000000000004,0.179,0.777,0.04500735290653842,0.0,1.0,1.0,1.7308668836300374,1.7755225829744132
848243517,2,3.0,0.094,0.1935,0.7125,0.2591786504209277,0.0,2.0,2.0,0.9107750847377194,0.8905253472671183
848249154,2,4.5,0.0,0.36050000000000004,0.6395,0.04652478197933463,0.0,2.0,2.0,1.563486627093974,1.5566671151373257
848798711,1,4.0,0.0,0.36700000000000005,0.633,0.20988444573267526,0.0,1.0,1.0,1.386634918521862,1.332250137476756
848821029,1,5.0,0.028999999999999998,0.159,0.812,0.053346115837122204,0.0,1.0,1.0,1.8479464942660027,1.7755503172801335
848909954,2,4.5,0.06,0.0995,0.8405,0.047175066288628345,0.0,2.0,2.0,1.5345376653605238,1.5566690645824282
849026521,2,5.0,0.0,0.3845,0.6154999999999999,0.04709082737360025,0.0,2.0,2.0,1.8095345213093816,1.7788579460036602
849256353,24,4.541666666666667,0.028833333333333332,0.27720833333333333,0.6939166666666668,0.08683312206446146,0.0,20.0,19.0,1.531259449130185,1.6274040464641237
849671196,1,2.0,0.115,0.107,0.778,0.004324964275304252,0.0,0.0,1.0,0.5153059195250732,0.44433487601575866
849765388,3,4.666666666666667,0.0,0.431,0.569,0.037562019200521546,0.0,1.0,2.0,1.6234279178762678,1.6307022331130812
850036950,25,4.32,0.03812,0.2604,0.7015600000000001,0.11070079994669109,0.0,22.0,22.0,1.560450516617243,1.5352993947601528
850276310,1,5.0,0.026000000000000002,0.136,0.8370000000000001,0.04667109602406567,0.0,1.0,1.0,1.7816101596965899,1.77552811647258
850506225,1,4.0,0.0,0.21600000000000003,0.784,0.3628744570403585,0.0,1.0,1.0,1.4222952835076614,1.332657351918184
850624798,1,1.0,0.17,0.11,0.7190000000000001,0.029290138854669863,0.0,1.0,1.0,0.0,0.0006673470080917343
850691659,5,5.0,0.0394,0.47240000000000004,0.48819999999999997,0.04111598791309327,0.0,4.0,3.0,1.8099583587722434,1.7821714415334178
850816882,1,1.0,0.043,0.13,0.8270000000000001,0.04120543793504825,0.0,1.0,1.0,0.03462813152735854,0.0006752727795694691
851351175,1,3.0,0.17,0.266,0.564,0.05173679910168507,0.0,1.0,1.0,0.9011214987083432,0.8881136214266288
851369610,1,4.0,0.037000000000000005,0.105,0.8590000000000001,0.04273431182654314,0.0,0.0,1.0,1.4518556765617974,1.3318053397007834
851388988,1,5.0,0.0,0.077,0.9229999999999999,0.0403116269994537,0.0,1.0,1.0,1.7440337313157315,1.7755069653790256
851410472,1,5.0,0.233,0.264,0.503,0.016842164539890705,0.0,1.0,1.0,1.8537300407159816,1.7754289095389368
851414617,1,5.0,0.0,0.539,0.461,0.05241362986005826,0.0,1.0,0.0,1.8257409805505544,1.7722237418647602
851532759,2,3.5,0.0345,0.1515,0.8145,0.18801276001256023,0.0,2.0,2.0,1.2015631875599744,1.1126191595186998
851837078,1,3.0,0.128,0.285,0.5870000000000001,0.2208295215412968,0.0,1.0,1.0,0.8927774645314903,0.8884511018239301
851974225,1,5.0,0.0,0.495,0.505,0.03920272941378277,0.0,1.0,1.0,1.7540107773989264,1.7755032772935602
852204807,2,4.5,0.0,0.42600000000000005,0.574,0.03987290076742972,0.0,1.0,2.0,1.6476866428172854,1.5566471740037457
852468396,1,2.0,0.024,0.17800000000000002,0.799,0.05120614964076955,0.0,1.0,1.0,0.48886493940245807,0.44439724379881335
853679207,1,3.0,0.13,0.24600000000000002,0.624,0.024669346529215132,0.0,1.0,1.0,0.8590375788820028,0.8880596073244413
853986350,1,5.0,0.03,0.166,0.804,0.3691110131103391,0.0,1.0,1.0,1.7665937042442834,1.7766007906116421
853991193,1,5.0,0.0,0.762,0.23800000000000002,0.034464123632727384,0.0,1.0,0.0,1.8277586758614404,1.7721641326538236
854342125,1,5.0,0.038,0.154,0.8079999999999999,0.053754881260008505,0.0,1.0,1.0,1.8582055202245815,1.7755516768222657
854368852,1,5.0,0.019,0.204,0.778,0.27213379997028897,0.0,0.0,1.0,1.7545501743921692,1.7762781180022524
854371943,1,5.0,0.0,0.608,0.392,0.033739132163568095,0.0,1.0,0.0,1.6172217329093814,1.772161725035255
854639792,3,4.0,0.109,0.07233333333333333,0.819,0.14064089447181996,0.0,3.0,3.0,1.3933568789849753,1.337396098157142
854709720,1,5.0,0.0,0.53,0.47,0.04916345663889261,0.0,1.0,0.0,1.7226676422016052,1.7722129481196096
854993067,21,4.333333333333333,0.035190476190476196,0.20961904761904762,0.7551904761904762,0.10744682332841217,0.0,20.0,21.0,1.4425621044854966,1.538422969000535
855234646,1,5.0,0.03,0.067,0.904,0.3476996834128811,0.0,0.0,1.0,1.6194388154193433,1.7765295445865563
855366925,1,5.0,0.0,0.184,0.816,0.020636056566737008,0.0,1.0,1.0,1.8565909611306561,1.7754415272570634
855657923,1,3.0,0.057999999999999996,0.10800000000000001,0.8340000000000001,0.3572864971351005,0.0,1.0,1.0,0.9241450529114553,0.8887235091876282
855807531,1,5.0,0.042,0.091,0.867,0.35758438101472256,0.0,1.0,1.0,1.7871281161551988,1.776562435553094
855847336,1,5.0,0.0,0.33299999999999996,0.667,0.048427380521938665,0.0,1.0,1.0,1.8959530308625445,1.7755339577721534
855960904,2,2.0,0.079,0.15,0.771,0.034672642047903025,0.0,2.0,2.0,0.495798185010106,0.44570659678569935
855972712,2,5.0,0.0645,0.23300000000000004,0.7025,0.03058738077649284,0.0,1.0,2.0,1.911698379765909,1.778802974873988
856741591,1,5.0,0.0,0.264,0.736,0.051913290859589206,0.0,1.0,1.0,1.71168838424385,1.77554555175172
856944782,1,5.0,0.0,0.10400000000000001,0.8959999999999999,0.04753528177570431,0.0,1.0,1.0,1.7997347695463133,1.7755309907019505
857169996,1,5.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,1.6975101636085885,1.7754062161296154
857906128,1,5.0,0.017,0.174,0.809,0.05227769164277528,0.0,1.0,1.0,1.7868830443278534,1.7755467637356837
858196820,28,4.071428571428571,0.03610714285714285,0.1696785714285714,0.7942142857142855,0.13535411010148504,0.0,22.0,28.0,1.4304848404241945,1.4383828351802745
858279077,1,5.0,0.0,0.345,0.655,0.3683920037843452,0.0,1.0,1.0,1.843911541645053,1.7765983980768603
859051811,1,5.0,0.0,1.0,0.0,0.032079608906535335,0.0,1.0,0.0,1.8050412130973903,1.7721562139471436
859373401,2,5.0,0.026000000000000002,0.255,0.7185,0.20443519721038125,0.0,2.0,2.0,1.8467615202780363,1.7793821107539387
859601729,2,4.0,0.0365,0.14049999999999999,0.8225,0.19741640804508906,0.0,1.0,2.0,1.3981872929121955,1.334880302307625
859805438,1,4.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,1.4784620615851487,1.3317182941930001
860531874,1,5.0,0.0,0.8079999999999999,0.192,0.0408304634558368,0.0,1.0,0.0,1.781239681497206,1.7721852746949307
860803311,1,5.0,0.0,0.313,0.687,0.37122517123301213,0.0,1.0,1.0,1.7405741019957008,1.7766078255796196
861258458,2,4.5,0.0265,0.1415,0.832,0.04505155324017951,0.0,2.0,2.0,1.5987224885864693,1.5566626986475862
861715157,1,4.0,0.126,0.065,0.809,0.030569913739980182,0.0,0.0,1.0,1.316178740526537,1.3317729737679702
861907912,2,5.0,0.068,0.108,0.8240000000000001,0.1890015944520464,0.0,2.0,2.0,1.9055249188576933,1.7793306909853417
861973041,1,3.0,0.061,0.131,0.807,0.2585867062840902,0.0,1.0,1.0,0.9078186243074113,0.8885264704460826
862055795,2,3.5,0.020499999999999997,0.15,0.8294999999999999,0.03904944538579905,0.0,1.0,2.0,1.113776416251069,1.1122717945585334
862067080,1,5.0,0.08,0.18899999999999997,0.731,0.032744982322882164,0.0,1.0,1.0,1.771028540019016,1.7754817995769423
862418072,1,5.0,0.091,0.085,0.8240000000000001,0.012815400733932324,0.0,1.0,1.0,1.850115135665022,1.7754155174148427
862568929,2,4.5,0.09050000000000001,0.2,0.7095,0.04421721458586324,0.0,1.0,2.0,1.5718925429157729,1.5566601974462224
862630497,1,5.0,0.0,0.635,0.365,0.05262131372067743,0.0,1.0,0.0,1.7599338410109682,1.77222443157953
862786946,7,5.0,0.055714285714285716,0.27471428571428574,0.6698571428571428,0.04635317668076683,0.0,7.0,7.0,1.9341578117480895,1.7955726911234071
862787049,1,5.0,0.0,0.183,0.8170000000000001,0.05320300525961128,0.0,1.0,1.0,1.7460440032360642,1.775549841298632
863319349,1,5.0,0.0,0.255,0.745,0.047770116210730136,0.0,1.0,1.0,1.8043783042512276,1.7755317717476755
863398683,1,5.0,0.077,0.073,0.851,0.012799324788658176,0.0,1.0,1.0,1.8456459788486155,1.7754154639499742
863511379,1,5.0,0.0,0.583,0.41700000000000004,0.0408304634558368,0.0,1.0,0.0,1.6965878888388737,1.7721852746949307
863734553,1,5.0,0.0,0.17,0.83,0.02918406727110044,0.0,0.0,1.0,1.831008014183305,1.775469956476095
863905883,1,5.0,0.0,0.105,0.895,0.0403116269994537,0.0,1.0,1.0,1.7332417115695418,1.7755069653790256
864032606,1,4.0,0.0,1.0,0.0,0.047316600429651134,0.0,1.0,0.0,1.4046564677026403,1.329158773112586
864059574,1,5.0,0.034,0.41200000000000003,0.5539999999999999,0.04488562115217375,0.0,0.0,1.0,1.7362622123137526,1.7755221781032937
864078018,1,1.0,0.028999999999999998,0.045,0.927,0.014976603488428828,0.0,0.0,1.0,0.04468547313475138,0.0006578261744792646
864748264,2,5.0,0.0,0.3095,0.6905,0.05385702753175044,0.0,2.0,2.0,1.8795946021992496,1.7788804838506307
864770840,1,5.0,0.0,0.556,0.444,0.044842317488794435,0.0,0.0,0.0,1.8567295667655732,1.7721985978044503
864889698,1,5.0,0.0,1.0,0.0,0.02633395425728531,0.0,1.0,0.0,1.8187279816308577,1.7721371333870288
865288692,1,5.0,0.0,0.222,0.778,0.3748403924429383,0.0,1.0,1.0,1.7867568597123082,1.7766198554625308
865622453,1,5.0,0.0,0.24,0.76,0.36881378645495344,0.0,1.0,1.0,1.7641765931591702,1.7765998015767153
866088479,1,5.0,0.075,0.247,0.6779999999999999,0.052756962398624485,0.0,1.0,1.0,1.9016222183585185,1.7755483577740732
866247801,1,5.0,0.0,0.797,0.203,0.03911623429604014,0.0,0.0,0.0,1.7532374166081137,1.772179581874448
866440764,3,5.0,0.041,0.224,0.7353333333333335,0.04564483603725703,0.0,3.0,3.0,1.7402382603022482,1.7821865493530749
866464898,1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3936756217934867,1.331691638705259
866593051,1,4.0,0.038,0.223,0.7390000000000001,0.048423280885389886,0.0,1.0,1.0,1.3188436672847084,1.3318204765988955
866692712,5,4.0,0.0,0.25060000000000004,0.7494000000000001,0.08446667107795039,0.0,4.0,4.0,1.3179289758674975,1.3399170611102418
866896496,1,5.0,0.043,0.192,0.765,0.04625585253423792,0.0,1.0,1.0,1.7084599280790718,1.775526735399255
867102680,2,3.0,0.0305,0.16899999999999998,0.8005,0.1470667898980812,0.0,2.0,2.0,0.9017542965268138,0.8903012328576827
867134419,1,4.0,0.0,0.375,0.625,0.027377762598747662,0.0,1.0,1.0,1.3561463423195796,1.3317644804780115
867141060,1,5.0,0.08900000000000001,0.20199999999999999,0.71,0.049554603242534793,0.0,1.0,1.0,1.8181792335157914,1.7755377068571327
867206332,1,4.0,0.0,0.187,0.813,0.054809788275392526,0.0,1.0,1.0,1.411649255953681,1.3318374696227064
867487399,1,5.0,0.13699999999999998,0.18,0.6829999999999999,0.01940288248651717,0.0,1.0,1.0,1.837192632568637,1.7754374259614285
867497073,1,4.0,0.0,0.16699999999999998,0.833,0.010617394424054677,0.0,0.0,1.0,1.34804903749965,1.33171988718294
867638761,27,3.8518518518518516,0.08614814814814814,0.1973333333333334,0.7165185185185186,0.08012831498312094,0.0,22.0,24.0,1.33409896767513,1.3261278222470345
867920197,2,5.0,0.0,0.4365,0.5635,0.16329713527917564,0.0,2.0,2.0,1.839122566340521,1.7792450546885141
868072504,1,3.0,0.053,0.11900000000000001,0.828,0.3696580250502661,0.0,1.0,1.0,0.970567614457801,0.8887482090702402
868112411,4,3.75,0.061,0.11975,0.81925,0.20031792531155898,0.0,3.0,4.0,1.2609687761313881,1.228772987464673
868133873,1,5.0,0.053,0.256,0.6920000000000001,0.053865825920844136,0.0,1.0,1.0,1.771171205556554,1.775552045821186
868139394,44,4.7727272727272725,0.026227272727272724,0.32852272727272724,0.6452727272727269,0.07359313659571239,0.0,44.0,33.0,1.7632431900235384,1.7788426040625178
868220143,1,5.0,0.0,0.28300000000000003,0.7170000000000001,0.06379336031640906,1.0,0.0,1.0,1.7083583982687855,1.7755850647786309
868236053,1,2.0,0.131,0.07200000000000001,0.797,0.0176432647797493,0.0,1.0,1.0,0.49535302457170577,0.4443525934001058
868244480,2,5.0,0.0265,0.15450000000000003,0.819,0.1511800793787017,0.0,1.0,2.0,1.8406319653832086,1.7792046869697609
868250611,1,5.0,0.0,0.451,0.5489999999999999,0.3708666784548917,0.0,1.0,1.0,1.840590525263158,1.7766066326752168
868330543,3,3.6666666666666665,0.066,0.16233333333333336,0.7716666666666666,0.04214382824366828,0.0,3.0,3.0,1.21152064479022,1.1887859999427202
868429520,1,5.0,0.0,0.517,0.483,0.05149581420996985,0.0,1.0,0.0,1.8971899447502243,1.7722206938162821
868532440,1,5.0,0.0,0.40299999999999997,0.597,0.04128007696801124,0.0,0.0,1.0,1.767230642178699,1.7755101863543992
868796237,2,1.0,0.07400000000000001,0.195,0.7310000000000001,0.15817391055379712,0.0,1.0,2.0,0.048863016194804,0.0014188824937978045
868924977,1,5.0,0.102,0.20600000000000002,0.6920000000000001,0.34239991433162226,0.0,0.0,1.0,1.7964554979404084,1.776511910001208
868965968,1,5.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,1.762099205464768,1.7754062161296154
868973040,1,4.0,0.033,0.040999999999999995,0.9259999999999999,0.3224504767561718,0.0,0.0,1.0,1.3897484927512056,1.3325497460858045
869138578,133,4.804511278195489,0.022902255639097747,0.28539849624060143,0.6917067669172933,0.07163542893035166,0.0,127.0,118.0,2.144102194179807,2.0975999229814586
869377656,1,2.0,0.22399999999999998,0.064,0.7120000000000001,0.3601169916047077,0.0,1.0,1.0,0.48703302109890484,0.44480830898785195
869431526,32,4.59375,0.04265624999999999,0.35228125,0.6050000000000001,0.05354960917314196,0.0,30.0,24.0,1.709548436357402,1.666798663471254
869517300,1,3.0,0.052000000000000005,0.083,0.865,0.1834512085372883,0.0,1.0,1.0,0.9175197617037159,0.8883764936847659
869545112,15,4.466666666666667,0.019799999999999998,0.3245333333333334,0.6557333333333334,0.13107000908658592,0.0,14.0,13.0,1.7508945295050815,1.5751135680243344
869549781,1,5.0,0.0,0.5479999999999999,0.452,0.038901163675823185,0.0,1.0,0.0,1.8818586454267126,1.772178867642833
869669052,2,5.0,0.0,0.377,0.623,0.04554811420315455,0.0,2.0,2.0,1.853489040533169,1.778852807341487
869747614,3,5.0,0.0,0.016999999999999998,0.983,0.012510366535138933,0.0,3.0,3.0,1.8154814011886766,1.7820760181887478
870116802,1,5.0,0.0,0.7559999999999999,0.244,0.03368005511851134,0.0,1.0,0.0,1.869738326741571,1.7721615288468677
870655211,1,5.0,0.033,0.21600000000000003,0.7509999999999999,0.05439968936857504,0.0,1.0,1.0,1.8365937095969986,1.77555382143733
870872727,1,5.0,0.0,0.21899999999999997,0.7809999999999999,0.05395690257278462,0.0,1.0,1.0,1.8037577780887804,1.7755523487396951
870928800,3,5.0,0.0,0.224,0.7759999999999999,0.020116317094939457,0.0,3.0,2.0,1.7879780386741326,1.7787680976404474
871172793,1,5.0,0.12300000000000001,0.272,0.605,0.15325073997688304,0.0,1.0,1.0,1.7966694575179079,1.7758826219917672
871855130,3,4.333333333333333,0.004666666666666666,0.20833333333333334,0.7869999999999999,0.10648870188490499,0.0,2.0,3.0,1.336480637120852,1.485666472507154
872028396,1,1.0,0.11900000000000001,0.039,0.8420000000000001,0.34836762260860266,0.0,0.0,1.0,0.038220806551454226,0.0008796385800781403
872046236,1,5.0,0.0,0.45,0.55,0.05388562981030158,0.0,1.0,1.0,1.769908342945706,1.7755521116883894
872125629,1,5.0,0.0,0.21899999999999997,0.7809999999999999,0.3617171743258694,0.0,0.0,1.0,1.906903795848007,1.7765761874148338
872221267,1,2.0,0.177,0.065,0.758,0.2529826303589095,0.0,1.0,1.0,0.47803859993928327,0.4446657245868732
872287459,2,4.0,0.0095,0.423,0.5675,0.041426396523006476,0.0,1.0,1.0,1.2986422341588124,1.3318018596894405
872330926,1,5.0,0.0,0.23399999999999999,0.7659999999999999,0.28416331580655885,0.0,1.0,1.0,1.7987208596171373,1.7763181413024232
872894373,1,5.0,0.0,0.436,0.564,0.05272505496343248,0.0,1.0,1.0,1.7338183813769592,1.7755482516509824
873222410,1,5.0,0.0,0.3,0.7,0.05501445952430538,0.0,1.0,1.0,1.833596681943499,1.7755558661488713
873494033,1,3.0,0.09300000000000001,0.0,0.907,0.35587493175863416,0.0,1.0,1.0,0.9306359392330046,0.8887206910119648
873727498,15,4.466666666666667,0.046533333333333336,0.21853333333333333,0.7349333333333333,0.12721895651795967,0.0,13.0,14.0,1.6574971780865344,1.5781296556572955
874164482,26,4.615384615384615,0.018307692307692306,0.4563076923076922,0.525423076923077,0.06313998074144636,0.0,23.0,15.0,1.6449823820119152,1.6483567325529997
874230558,2,4.0,0.06,0.3865,0.5535000000000001,0.04902680058446711,0.0,2.0,1.0,1.3647358837395247,1.3318220824187177
874365195,1,5.0,0.0,0.249,0.7509999999999999,0.3723297688088915,0.0,1.0,1.0,1.7134493443729002,1.7766115011927353
874401484,1,3.0,0.142,0.0,0.858,0.3583432856552349,0.0,1.0,1.0,0.9471937550461953,0.8887256190588739
874463708,1,4.0,0.0,0.41100000000000003,0.589,0.3712148910837876,0.0,1.0,1.0,1.3882279111382192,1.3326795543867882
874469146,1,5.0,0.03,0.14300000000000002,0.8270000000000001,0.3699579787854869,0.0,1.0,1.0,1.8351016801926394,1.7766036089300448
874721380,1,5.0,0.0,0.44,0.56,0.3699973982135535,0.0,1.0,1.0,1.802128914306682,1.7766037401001462
874729927,1,5.0,0.0,0.35200000000000004,0.648,0.024923629191192342,0.0,0.0,1.0,1.8266184773364875,1.7754557869434646
874769375,2,5.0,0.044500000000000005,0.16999999999999998,0.7855000000000001,0.040085593959120217,0.0,1.0,2.0,1.910867063566495,1.7788346121907017
874902758,3,3.3333333333333335,0.034999999999999996,0.324,0.6406666666666666,0.2462474414666226,0.0,3.0,2.0,1.0576388199539895,1.0386698165455408
875195137,1,1.0,0.12,0.065,0.815,0.027704973106193884,0.0,0.0,1.0,0.037264055359830656,0.0006662926044839063
875416138,1,5.0,0.0,0.435,0.565,0.054640351659369264,0.0,1.0,1.0,1.7312524394614206,1.7755546218744056
875532138,1,5.0,0.0,0.195,0.805,0.05400835842154944,0.0,1.0,1.0,1.7452637178903094,1.7755525198804911
875644088,1,5.0,0.0,0.304,0.696,0.04304508571687808,0.0,0.0,1.0,1.8054946014805584,1.7755160566229167
875836713,1,5.0,0.015,0.155,0.83,0.20424915065439164,0.0,0.0,1.0,1.873246882455712,1.7760522730896549
875892926,2,3.5,0.073,0.181,0.746,0.15346413547678975,0.0,2.0,2.0,1.1300294531996031,1.112538589273179
875941827,1,1.0,0.289,0.0,0.711,0.3659109171700275,0.0,1.0,1.0,0.03291380135627381,0.0008913135918568044
876434873,3,5.0,0.053333333333333344,0.2946666666666667,0.652,0.0529734065774212,0.0,3.0,3.0,1.7811896894080272,1.7822109970057887
876542188,1,5.0,0.0,0.151,0.8490000000000001,0.0431379486962786,0.0,1.0,1.0,1.7668901033757891,1.775516365477694
876578913,1,1.0,0.127,0.09699999999999999,0.7759999999999999,0.013648443474300432,0.0,1.0,1.0,0.03995169558658508,0.0006569427419852308
876671211,1,5.0,0.0,0.627,0.373,0.048222288489215816,0.0,1.0,0.0,1.7050600785130712,1.7722098225332044
876713227,1,3.0,0.091,0.0,0.909,0.03225430431831729,0.0,1.0,1.0,0.9709131569505053,0.888074743167057
877254344,1,4.0,0.07200000000000001,0.06,0.868,0.31980551388332,0.0,0.0,1.0,1.3232619039003466,1.3325427056053414
877264438,1,5.0,0.0,0.11599999999999999,0.884,0.04799225900455362,0.0,1.0,1.0,1.850351041400132,1.7755325105819892
877460624,2,4.5,0.016,0.20750000000000002,0.7765,0.3622933390698322,0.0,0.0,2.0,1.504397641769648,1.5576139608199535
877878612,1,4.0,0.0,0.08,0.92,0.341570934158753,0.0,1.0,1.0,1.3963160667149352,1.3326006426047787
877970712,1,4.0,0.0,0.684,0.316,0.05177291537684323,0.0,1.0,0.0,1.39648388274674,1.329170612540183
878080203,1,1.0,0.21899999999999997,0.0,0.7809999999999999,0.029096723572674312,0.0,0.0,1.0,0.04053759803796568,0.0006672183540477189
878438642,4,5.0,0.02275,0.29050000000000004,0.68675,0.13144365684446316,0.0,4.0,4.0,1.7459136964248712,1.785811635970248
878639998,1,4.0,0.064,0.17600000000000002,0.76,0.04271262843606775,0.0,1.0,1.0,1.373793770040503,1.3318052820070498
878974810,12,4.25,0.04466666666666667,0.39283333333333337,0.5625833333333333,0.05278228999396545,0.0,11.0,8.0,1.4303112750909188,1.462654873719353
879124559,1,5.0,0.0,0.19,0.81,0.04981482296369775,0.0,1.0,1.0,1.7853458056166138,1.7755385723354844
879441263,1,4.0,0.040999999999999995,0.14300000000000002,0.816,0.2117365336872876,0.0,1.0,1.0,1.4159121351336283,1.3322550666320438
879466955,1,4.0,0.0,0.552,0.44799999999999995,0.03799693733906509,0.0,1.0,0.0,1.403240731472796,1.3291340131173135
879467655,2,3.0,0.059000000000000004,0.333,0.6074999999999999,0.20708989922470206,0.0,2.0,1.0,0.9214345549936165,0.8884236766745611
879780297,2,4.5,0.026000000000000002,0.3335,0.641,0.21533797021997153,0.0,2.0,2.0,1.526643545356815,1.5571732530280147
880266612,1,3.0,0.0,0.314,0.6859999999999999,0.04789768183206049,0.0,1.0,1.0,0.944926950714341,0.8881059601928097
880353765,1,5.0,0.0,0.736,0.264,0.05402023053618852,0.0,1.0,0.0,1.803305583181083,1.772229077365427
880673097,1,1.0,0.067,0.107,0.826,0.2384320674724996,0.0,1.0,1.0,0.0063402373947116925,0.0008064837766911387
880853696,1,5.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,1.854464421814387,1.7754062161296154
880865207,2,5.0,0.118,0.15250000000000002,0.73,0.04971228546319915,0.0,2.0,2.0,1.8034248066058487,1.7788666779117217
880880170,1,4.0,0.022000000000000002,0.071,0.9059999999999999,0.3025711117074797,1.0,0.0,1.0,1.4253917822531785,1.3324968309864555
880987104,1,1.0,0.05,0.21600000000000003,0.733,0.051540021556674434,0.0,1.0,1.0,0.02175640767076964,0.0006821472116450705
881397143,1,5.0,0.0,0.265,0.735,0.3647572201347193,0.0,1.0,1.0,1.60135872325541,1.7765863032157632
881636949,1,4.0,0.0,0.23800000000000002,0.762,0.053449396221418685,0.0,1.0,1.0,1.3753710220322342,1.3318338499194404
881730177,1,5.0,0.034,0.204,0.7609999999999999,0.04562790282845888,0.0,0.0,1.0,1.8183832864768936,1.7755246468802737
882128020,1,1.0,0.22,0.027000000000000003,0.753,0.042841955338202765,0.0,0.0,1.0,0.013621645888750797,0.00067636136279553
882133617,1,4.0,0.040999999999999995,0.128,0.831,0.21414216474767767,0.0,1.0,1.0,1.3094359021387776,1.3322614690098984
882394437,1,4.0,0.031,0.045,0.924,0.010723899815694887,0.0,1.0,1.0,1.51269652902057,1.3317201705518382
882516005,2,5.0,0.0,0.472,0.528,0.04089036203118926,0.0,2.0,2.0,1.7848572576490955,1.7788372927895173
882525114,1,5.0,0.0,0.29600000000000004,0.7040000000000001,0.37127281898829656,0.0,1.0,1.0,1.8509639519528958,1.7766079841301896
882905421,1,5.0,0.0,0.767,0.233,0.035212206114393116,0.0,1.0,0.0,1.7593497147463555,1.7721666169578998
883234373,1,4.0,0.071,0.162,0.768,0.3516264569631906,0.0,1.0,1.0,1.2531801179498085,1.3326274098671482
883243075,1,1.0,0.302,0.0,0.698,0.029355907364171725,0.0,1.0,1.0,0.03377816031410276,0.0006673907553399888
883377296,1,5.0,0.035,0.18899999999999997,0.7759999999999999,0.3613204112602301,0.0,0.0,1.0,1.7815203967060187,1.7765748671828034
883450434,1,2.0,0.077,0.12,0.8029999999999999,0.19325652727710715,0.0,1.0,1.0,0.4669965723901431,0.4445862454593272
883462595,1,1.0,0.0,0.094,0.9059999999999999,0.027377762598747662,0.0,1.0,1.0,0.034511669252263524,0.0006660749544082356
883634728,1,4.0,0.042,0.159,0.8,0.05263328702380415,0.0,1.0,1.0,1.3745796712931602,1.3318316784363744
883944754,3,5.0,0.0,0.4026666666666667,0.5973333333333333,0.04933324557786789,0.0,3.0,2.0,1.798098685822762,1.7788654153521533
884041781,1,5.0,0.0,0.106,0.894,0.034464123632727384,0.0,1.0,1.0,1.71988040630596,1.775487517220915
884266568,1,5.0,0.0,0.406,0.594,0.030292964856771368,0.0,0.0,1.0,1.8314055360402983,1.775473644506168
884499763,1,3.0,0.10400000000000001,0.0,0.8959999999999999,0.03448671671772534,0.0,1.0,1.0,0.8437879536992778,0.8880791979962495
884796678,1,5.0,0.02,0.152,0.828,0.37107816940712496,0.0,1.0,1.0,1.6703289901324134,1.7766073364228951
885005134,1,5.0,0.0,0.33,0.67,0.048222288489215816,0.0,1.0,1.0,1.851520560251597,1.7755332756472486
885039598,1,5.0,0.0,0.49200000000000005,0.508,0.032079608906535335,0.0,1.0,1.0,1.83585566461144,1.7754795866340727
885184885,1,5.0,0.0,0.7509999999999999,0.249,0.05083928827416123,0.0,1.0,0.0,1.7982239666112525,1.7722185135085933
885235805,1,5.0,0.021,0.127,0.852,0.20650958024248167,0.0,1.0,1.0,1.7115160735775632,1.7760597929253836
885446786,2,3.5,0.019,0.221,0.76,0.14422146279917158,0.0,2.0,2.0,1.1093654083443225,1.1125170353047296
885499720,1,5.0,0.114,0.25,0.636,0.36692918693982185,0.0,1.0,1.0,1.7846897437439149,1.776593530498194
885597217,2,3.5,0.10800000000000001,0.11449999999999999,0.7775,0.3481645713773583,0.0,2.0,2.0,1.0695437054975765,1.1129927012807104
886086151,2,4.0,0.045,0.13649999999999998,0.8185,0.03075808274954472,0.0,0.0,2.0,1.3194487432769102,1.3344361560542317
