"","X","plt","entropyRank.rank","entropyRank.score","topRank.rank","topRank.score","vine","verified_purchase","two_sides"
"26973",26973,"ratpwtyuzdbws",20771,0.033459748,20777,0.000874729,"N","y","1"
"26974",26974,"r3e4n79jipmc7i",14399,0.040949913,14429,0.001066587,"N","y","1"
"26975",26975,"r1pq2ue286gz77",22498,0.030754407,22503,0.000805376,"N","y","1"
"26976",26976,"rxzu6l4j0ghhi",31318,0,31318,0,"N","y","1"
"26977",26977,"r1v39it61ixj49",24166,0.018837435,24171,0.000756176,"N","n","1"
"26978",26978,"r3muuubf34xkbz",24633.5,0.027926159,24638.5,0.000732766,"N","y","1"
"26979",26979,"rry8ar6rwgrb0",11476.5,0.043103902,11515.5,0.001121812,"N","y","1"
"26980",26980,"rd0s0z5y1yzdu",14701,0.040700267,14731,0.00106019,"N","y","1"
"26981",26981,"r3ohwttmis7d7t",8931.5,0.044974789,8976.5,0.001169827,"N","y","1"
"26982",26982,"r198koinzdgzrw",18266.5,0.027220219,18279.5,0.000971047,"N","n","1"
"26983",26983,"r38dhc97ti0omv",9235,0.034707692,9279,0.001162969,"N","n","1"
"26984",26984,"r1uukvibjh2ebx",20446,0.034164012,20451,0.000892772,"N","y","1"
"26985",26985,"r2p0hq1ztzlz1k",20834.5,0.033430154,20840.5,0.00087397,"N","y","1"
"26986",26986,"r21dlp9tqp41tb",27390,0.021149155,27391,0.000558039,"N","y","1"
"26987",26987,"r31zrh6ri3a47m",17296.5,0.038247134,17318.5,0.000997347,"N","y","1"
"26988",26988,"r1n72kll7tgt4e",8937.5,0.04496694,8982.5,0.001169625,"N","y","1"
"26989",26989,"r3knaa6es2i0b1",12635,0.042284081,12672,0.001100787,"N","y","1"
"26990",26990,"r3u0oyggu59bhf",20141.5,0.034584112,20146.5,0.000903533,"N","y","1"
"26991",26991,"r3q8085krssqal",29831,-0.001161624,29831,0.000236193,"N","n","1"
"26992",26992,"rks6dag06tw1y",27181.5,0.021950959,27183.5,0.000578781,"N","y","1"
"26993",26993,"r2fm5ckl1j49h",723,0.371444073,2892,0.01559962,"Y","n","1"
"26994",26994,"r32wfl203g8cv6",18200.5,0.037228462,18213.5,0.000971258,"N","y","1"
"26995",26995,"r1qynp70gbhkhz",24289.5,0.028478895,24294.5,0.000746967,"N","y","1"
"26996",26996,"r2xdpk6lizvko8",13353.5,0.041760559,13388.5,0.001087365,"N","y","1"
"26997",26997,"r34dfsxoz03sbl",21982.5,0.031630475,21987.5,0.000827843,"N","y","1"
"26998",26998,"r9o0vgv648m75",15395.5,0.040094642,15424.5,0.001044672,"N","y","1"
"26999",26999,"rngm0vybo8lr2",26180.5,0.023676285,26183.5,0.000623344,"N","y","1"
"27000",27000,"r1v152he7bq5pq",17274,0.038279986,8653,0.001211932,"y","Handle for shower","0"
"27001",27001,"RHNCSRONCAQ5F",6610,0.243521102,6788,0.010738787,"N","n","1"
"27002",27002,"R388B92OO759H8",8018.5,0.177897109,8083.5,0.007925905,"N","y","1"
"27003",27003,"RXV2Q06MDJN8W",22498,0.030754407,22503,0.000805376,"N","y","1"
"27004",27004,"R15XB361VT1X3L",8152,0.167712256,8266,0.007694397,"N","y","1"
"27005",27005,"R2T7VQZED63VWR",12461,0.042415692,12498,0.001104161,"N","y","1"
"27006",27006,"RQQJQ0QDAR7NZ",17154,0.038414891,17177,0.001001644,"N","y","1"
"27007",27007,"R14QSCLZ5QIMBV",15111,0.040361405,15140,0.001051507,"N","y","1"
"27008",27008,"R1YX20AQGQMNXU",14659.5,0.040748617,14689.5,0.001061429,"N","y","1"
"27009",27009,"R1TNKS7YGQWXHL",10049.5,0.044057793,10092.5,0.001146286,"N","y","1"
"27010",27010,"R2SJYX0Q5K14KU",17518,0.037947989,17538,0.000989686,"N","y","1"
"27011",27011,"R1ZACZDO0IDE79",10555.5,0.043718038,10595.5,0.001137567,"N","y","1"
"27012",27012,"RCDXU541UDYYH",12087,0.042698491,12125,0.001111414,"N","y","1"
"27013",27013,"R1OE1E00CHV1CS",6068,0.281569402,6396,0.012306098,"N","y","1"
"27014",27014,"R1OKJFV74HE2CM",25466.5,0.025813346,25469.5,0.000678422,"N","y","1"
"27015",27015,"RRBCNHJFSXD70",10872,0.043504343,10911,0.001132084,"N","y","1"
"27016",27016,"R2GH7F8YORWOHY",28913.5,0.014662281,28915.5,0.000389329,"N","y","1"
"27017",27017,"R23GQ8PE2HV13",10629,0.033662663,10669,0.001136146,"N","n","1"
"27018",27018,"R1CKVIJGMNVOLY",26180.5,0.023676285,26183.5,0.000623344,"N","y","1"
"27019",27019,"R1DKSU23FG0GKK",2422.5,0.356051066,4013.5,0.015590241,"N","y","1"
"27020",27020,"R27BF2VLBTLC8A",7490,0.200875976,7638,0.007984583,"N","y","1"
"27021",27021,"R1D7ERFGWZY8HC",21194,0.032633066,21199,0.000853544,"N","y","1"
"27022",27022,"R2EL9KN483IZ8Y",14070,0.041223266,14103,0.001073593,"N","y","1"
"27023",27023,"RU8JLUT6N1FEW",12665.5,0.042272111,12702.5,0.00110048,"N","y","1"
"27024",27024,"R2H66LSFYJRHRD",28355.5,0.017326765,28359.5,0.000458837,"N","y","1"
"27025",27025,"R3EF7VTLS0UJA0",15761.5,0.039782843,15789.5,0.001036684,"N","y","1"
"27026",27026,"R3UC1ZYVPJ8O3R",30590.5,0.000703924,30590.5,1.9e-05,"N","y","1"
"27027",27027,"R24KH9OGP8KADU",23162,0.030236537,23167,0.00079209,"N","y","1"
"27028",27028,"R1XJFL7RX91OWK",9559,0.044432289,9602,0.001155898,"N","y","0"
"27029",27029,"R1XUCVL557HMQK",7695,0.19580786,7818,0.007968026,"N","y","1"
"27030",27030,"R3VSCKTP79DX9F",19325.5,0.035924614,19334.5,0.000937867,"N","y","1"
"27031",27031,"R2D887M8D3FBGC",15266,0.040199785,15295,0.001047366,"N","y","1"
"27032",27032,"R11PLJNL36B8NQ",9679,0.04433776,9722,0.001153472,"N","y","1"
"27033",27033,"R2OTNLT2FZWE0U",11569,0.043052288,11607,0.001120488,"N","y","1"
"27034",27034,"R3RIGIT13N3B58",17677.5,0.037849512,17697.5,0.000987164,"N","y","1"
"27035",27035,"RAE01BCY9XUKU",12702,0.042236196,12739,0.001099559,"N","y","1"
"27036",27036,"RQ57YR2A5V4WM",26336,0.023449345,26339,0.000617487,"N","y","1"
"27037",27037,"RKA132UL8RNAW",15428.5,0.040033951,15457.5,0.001043117,"N","y","1"
"27038",27038,"R14L4P6B5GOFSH",10001,0.044101199,10044,0.0011474,"N","y","1"
"27039",27039,"R2XU6MANJ8RW7M",15021,0.04042197,15050,0.001053058,"N","y","1"
"27040",27040,"R11ZK9N6UBEDW3",3474,0.348970535,4680,0.015579722,"N","y","1"
"27041",27041,"R33NH5OTP9MN87",16292.5,0.039397295,16316.5,0.001026807,"N","y","1"
"27042",27042,"R2GZZCXC9UVLNU",12564,0.042343918,12601,0.001102321,"N","y","1"
"27043",27043,"R1351Q36J3Z9Q9",23447.5,0.030214918,23452.5,0.000791535,"N","y","1"
"27044",27044,"R2ZLAZBMBAPH21",30426,0.002791529,30426,7.51e-05,"N","y","1"
"27045",27045,"R2PZE1FOIVLE6T",12425.5,0.042451567,12463.5,0.001105081,"N","y","1"
"27046",27046,"RI6YRMVYZDUBQ",24344,0.028242278,24349,0.000740888,"N","y","1"
"27047",27047,"R2W81J1QWX1TRZ",24166,0.028837435,24171,0.000756176,"N","y","1"
"27048",27048,"R1ZRNYDFK49A3J",6920,0.235389709,741,0.019199,"N","y","1"
"27049",27049,"RCQO5EKSAW0D9",4115,0.342396687,2617,0.015728366,"N","y","1"
"27050",27050,"R3T9CQTKAFWIW3",17928,0.037487884,17944,0.000977902,"N","y","1"
"27051",27051,"R1ZL9JO6RM5DYD",14803.5,0.040647872,14833.5,0.001058847,"N","y","1"
"27052",27052,"R3STPYJLFS0E2V",27390,0.021149155,27391,0.000558039,"N","y","1"
"27053",27053,"R12ZIM77MVMGVC",9052.5,0.044860933,9097.5,0.001166903,"N","y","1"
"27054",27054,"R3KR27WY1CLMPN",22498,0.030754407,22503,0.000805376,"N","y","1"
"27055",27055,"R3NRIVVOP9HZEM",12105,0.042678592,12143,0.001110903,"N","y","1"
"27056",27056,"RLL37K0MZFIXV",14775,0.040659965,14805,0.001059157,"N","y","1"
"27057",27057,"RDTTCSOZ43MKX",3339,0.350152537,4602,0.015581338,"N","y","1"
"27058",27058,"RJSXTLKQMJRPP",11919,0.042805904,11957,0.001114168,"N","y","1"
"27059",27059,"RDYMD3PQEQAXJ",776,0.36131062,2919,0.015599374,"N","y","1"
"27060",27060,"R28D2N3XCWPXW6",13994.5,0.041303574,14027.5,0.001075651,"N","y","1"
"27061",27061,"R3VQBHQO5AYY86",8069.5,0.174880786,8116.5,0.007921333,"N","y","1"
"27062",27062,"RGXZW1C669EDI",20167.5,0.034579917,20172.5,0.000903426,"N","y","1"
"27063",27063,"R1SVQK9TOE76W9",11255.5,0.043234847,11294.5,0.001125171,"N","y","1"
"27064",27064,"R2G5AYZH912DF",31318,0,31318,0,"N","y","1"
"27065",27065,"R25UBGLGGAVT7B",28587.5,0.016284901,28591.5,0.000431696,"N","y","1"
"27066",27066,"R3TD5SKOG0ZC7U",17785,0.03769346,17805,0.000983167,"N","y","1"
"27067",27067,"R1EY5WFRA4Z2ML",18682.5,0.036720684,18693.5,0.000958255,"N","y","1"
"27068",27068,"R1WI5K7XGH9WY2",28546,0.016356861,28550,0.000433572,"N","y","1"
"27069",27069,"R1JGVQ88QC6IDJ",2220,0.35703135,2303,0.015747862,"N","y","1"
"27070",27070,"R3FLPRWW5MSTD",16459,0.0392184,16483,0.001022224,"N","y","1"
"27071",27071,"R33DY3UDOAED00",8409,0.127575948,8437,0.005394419,"N","y","1"
"27072",27072,"RGERMNIJ2KR1I",9375.5,0.044581851,9418.5,0.001159738,"N","y","1"
"27073",27073,"R2XNJ6EQW5TCEB",9206.5,0.044735207,9250.5,0.001163675,"N","y","1"
"27074",27074,"R3976WTA5EUL2",11219.5,0.043254678,11258.5,0.001125679,"N","y","1"
"27075",27075,"R2CEOY7IDZ0VC3",23162,0.030236537,23167,0.00079209,"N","y","1"
"27076",27076,"R16BAIXU3781N1",4538.5,0.336192105,5316.5,0.015565804,"N","y","1"
"27077",27077,"R1H7JA1RP7NGLE",3071.5,0.35229299,4444.5,0.015584407,"N","y","1"
"27078",27078,"R2SPFO8JTDXCA5",14775,0.040659965,14805,0.001059157,"N","y","1"
"27079",27079,"RFBXBX5NG9BI6",13818,0.041423961,13852,0.001078737,"N","y","1"
"27080",27080,"RCUWHNNFMOFS",4228,0.340833102,955,0.017774033,"N","y","1"
"27081",27081,"R3RDIAC2SR3NS1",13877,0.041399891,13911,0.00107812,"N","y","1"
"27082",27082,"RTH8JBIFEEZAL",11579.5,0.043040375,11617.5,0.001120182,"N","y","1"
"27083",27083,"R6AYWOGVIWP63",12635,0.042284081,12672,0.001100787,"N","y","1"
"27084",27084,"RZJ23PIGQVUWO",16425,0.039242807,16449,0.00102285,"N","y","1"
"27085",27085,"R2DC9IOFR5V0S1",27390,0.021149155,27391,0.000558039,"N","y","1"
"27086",27086,"R1QHM7EYQYF7NM",18618,0.03684469,18629,0.00096143,"N","y","1"
"27087",27087,"R128FXXFMQNFDE",3001,0.352774614,4398,0.015585123,"N","y","1"
"27088",27088,"R1PHLEST3CKMCI",16705.5,0.028908913,16729.5,0.001014297,"N","n","1"
"27089",27089,"RKOJY93XQMN3E",3113.5,0.351939086,4469.5,0.015583887,"N","y","1"
"27090",27090,"R2PE17QEUOU0YD",25958.5,0.024399926,25961.5,0.000642008,"N","y","1"
"27091",27091,"R1EJRQHBJ8NSPV",16948.5,0.038680472,16971.5,0.001008446,"N","y","1"
"27092",27092,"R1LYOFCQX85S3L",21376,0.032194493,21381,0.000842303,"N","y","1"
"27093",27093,"R3E50YF8KFLURH",12544,0.042347906,12581,0.001102423,"N","y","1"
"27094",27094,"R2S9F682GC5A0L",2701.5,0.354534344,4194.5,0.015587818,"N","y","1"
"27095",27095,"R2SJV08ROJQVQL",29119.5,0.014019115,29121.5,0.000372502,"N","y","1"
"27096",27096,"R27ATICV5DV2CU",10729.5,0.043595396,10769.5,0.00113442,"N","y","1"
"27097",27097,"R2O4VRS6E8WG6L",21035,0.033027918,21041,0.000863663,"N","y","1"
"27098",27098,"R342VUTOV7BUFD",19732,0.035391535,19737,0.000924214,"N","y","1"
"27099",27099,"R3HZ49EF1ZJ250",12691,0.04225615,12728,0.001100071,"N","y","1"
"27100",27100,"R37S3Z6TM4Z0PO",18102,0.037368523,18115,0.000974845,"N","y","1"
"27101",27101,"R2OO6CRRV3Z93Q",25340.5,0.026218943,25345.5,0.000688862,"N","y","1"
"27102",27102,"R236Y35GZIO4V4",2368,0.356310517,3978,0.015590665,"N","y","1"
"27103",27103,"RQWFLMGO23JOL",17191,0.038337173,17214,0.000999653,"N","y","1"
"27104",27104,"R23YC9K74JTSTZ",19495,0.035804006,19500,0.000934778,"N","y","1"
"27105",27105,"R1JKCORUVB3DO2",29615,0.010597617,29615,0.000282641,"N","y","1"
"27106",27106,"R2PQEK5Y4JY9QZ",11980,0.042762152,12018,0.001113046,"N","y","1"
"27107",27107,"R1EFVAXEO70MEH",28032,0.018478258,28034,0.000488781,"N","y","1"
"27108",27108,"R1BCV1K2YBORLG",1581,0.359180422,3434,0.015595538,"N","y","1"
"27109",27109,"RO34D229YF847",11980,0.042762152,12018,0.001113046,"N","y","1"
"27110",27110,"R3FB30GAZ8S60D",14667,0.040740559,14697,0.001061222,"N","y","1"
"27111",27111,"RD0E0T8GP25UB",21234,0.032603302,21239,0.000852781,"N","y","1"
"27112",27112,"RHOG5IVB0BMLI",19158,0.03616969,19167,0.000944144,"N","y","1"
"27113",27113,"R7AO8GOPIWI99",23162,0.030236537,23167,0.00079209,"N","y","1"
"27114",27114,"R3ISW7COEWHKJY",16863,0.038725371,16886,0.001009596,"N","y","1"
"27115",27115,"RQBZEC76J7LRH",6552,0.255251353,6747,0.01074324,"N","y","1"
"27116",27116,"R3GBN27OZWMWJ1",16863,0.038725371,16886,0.001009596,"N","y","1"
"27117",27117,"R2U2WHJ1IN0H9Q",9708.5,0.04431806,9751.5,0.001152966,"N","y","1"
"27118",27118,"R3278R4EBQ6Q7N",13110.5,0.041944586,13145.5,0.001092082,"N","y","1"
"27119",27119,"R1JGLWRBD1MA3W",915.5,0.3609411,3008.5,0.015598695,"N","y","1"
"27120",27120,"r2qtus929sa1md",8639.5,0.045456836,8685.5,0.001182207,"N","y","1"
"27121",27121,"rmc67kob1pzd6",24011,0.029129705,24016,0.000763681,"N","y","1"
"27122",27122,"r24ur4nwtdx61k",24147,0.028876731,24152,0.000757185,"N","y","1"
"27123",27123,"r1pcbs2xduxcgf",26568.5,0.022560572,26571.5,0.000594537,"N","y","1"
"27124",27124,"r2mi6f0pu1n7d",18277.5,0.037211975,18290.5,0.000970836,"N","y","1"
"27125",27125,"r17e9gx8f8m5i8",10076,0.044038059,10119,0.00114578,"N","y","1"
"27126",27126,"r1nk2j5sm4u5j2",1029,0.360657505,3084,0.015598178,"N","y","1"
"27127",27127,"rlbz5e2ip94df",11067,0.043369651,11106,0.001128629,"N","y","1"
"27128",27128,"r26iy9mylsmi5v",1665,0.34890172,3490,0.01559505,"N","n","1"
"27129",27129,"r1v7bssts8v4gm",5915,0.290383603,513,0.02385931,"N","y","1"
"27130",27130,"r1c3hlcg0nqhpa",16211.5,0.039421673,16236.5,0.001027431,"N","y","1"
"27131",27131,"r44lv0paufd2e",4333,0.339225558,5199,0.015568519,"N","y","1"
"27132",27132,"r3nhxkmyq224oo",16489.5,0.039169575,16513.5,0.001020974,"N","y","1"
"27133",27133,"r39t9qtaemc1hk",21085.5,0.032989754,21091.5,0.000862685,"N","y","1"
"27134",27134,"r2ewj3pbzamwcr",14593,0.040784869,14623,0.001062358,"N","y","1"
"27135",27135,"r3ayzghv64ybef",25811,0.024584733,25814,0.000646772,"N","y","1"
"27136",27136,"r3aw3z8llb2ogg",16810.5,0.028802893,16834.5,0.001011581,"N","n","1"
"27137",27137,"r1s4g1gu602td7",1514,0.359367282,3392,0.015595867,"N","y","1"
"27138",27138,"r3q42dlkq5cj4z",10154.5,0.043990688,10197.5,0.001144564,"N","y","1"
"27139",27139,"rr3mn9ls0v04r",13353.5,0.041760559,13388.5,0.001087365,"N","y","1"
"27140",27140,"r1selbrp7m29h7",14498.5,0.040881501,14528.5,0.001064834,"N","y","1"
"27141",27141,"r7vhahiykuley",12272.5,0.042567111,12310.5,0.001108044,"N","y","1"
"27142",27142,"r17w3unlg2k5k3",14650.5,0.040756673,14680.5,0.001061635,"N","y","1"
"27143",27143,"r3htji3aoqgkn3",29728.5,0.009599724,29728.5,0.000256316,"N","y","1"
"27144",27144,"rohhkfqo6ij7e",15448.5,0.040025857,15477.5,0.001042909,"N","y","1"
"27145",27145,"r16mzsjh6lhwo2",13383.5,0.041752553,13418.5,0.00108716,"N","y","1"
"27146",27146,"r1qz93s2vlnapg",14147,0.041179079,14180,0.00107246,"N","y","1"
"27147",27147,"R7PZ824MK9RFC",14415,0.030929795,14445,0.001066071,"N","n","1"
"27148",27148,"R2Y2KA8H5RS8HY",13811,0.041435994,13846,0.001079045,"N","y","1"
"27149",27149,"RTHZXQVDM2MBC",20130.5,0.034672181,20135.5,0.000905789,"N","y","1"
"27150",27150,"RP5FDPB0BY2SY",19158,0.03616969,19167,0.000944144,"N","y","1"
"27151",27151,"RSLL6N0RW318P",26246.5,0.023617318,26249.5,0.000621822,"N","y","1"
"27152",27152,"R2072BVBCY546O",2632,0.354923101,4153,0.01558843,"N","y","1"
"27153",27153,"R1LTRRVLSR6M3C",22079,0.021257516,22084,0.00081828,"N","n","1"
"27154",27154,"R3TGOQFCR7BB17",13152.5,0.041916596,13187.5,0.001091365,"N","y","1"
"27155",27155,"R1SMD2C6HSGSYQ",27225,0.021587525,27226,0.000569382,"N","y","1"
"27156",27156,"R1H08SX2ONEX3F",11777.5,0.042897348,11815.5,0.001116514,"N","y","1"
"27157",27157,"R1UV5DEM8VNA6",21285.5,0.032530994,21290.5,0.000850928,"N","y","1"
"27158",27158,"R6B3WFQJD4KBS",12965.5,0.042056499,13001.5,0.001094952,"N","y","1"
"27159",27159,"R1C8W6KIHZ7RGN",24633.5,0.027926159,24638.5,0.000732766,"N","y","1"
"27160",27160,"R3MBASYJX7VE6U",22079,0.031257516,22084,0.00081828,"N","y","1"
"27161",27161,"RCVFTJLA95HSV",10905,0.033484542,10944,0.001131576,"N","n","1"
"27162",27162,"R363OFVAOXQW4E",14854.5,0.040583361,14883.5,0.001057194,"N","y","1"
"27163",27163,"R3ORDP4LMISRUM",16450,0.039226536,16474,0.001022433,"N","y","1"
"27164",27164,"R1R3L679YZSC0P",13258,0.041840597,13293,0.001089417,"N","y","1"
"27165",27165,"R1FFF7555S13MI",17419,0.038116074,17440,0.00099399,"N","y","1"
"27166",27166,"R3CUMINT7UCUX5",13152.5,0.041916596,13187.5,0.001091365,"N","y","1"
"27167",27167,"R1BFUOZW7157VI",27850,0.0194371,27851,0.000513675,"N","y","1"
"27168",27168,"R2QJZ3BN1AQT62",12129.5,0.04265869,12167.5,0.001110393,"N","y","1"
"27169",27169,"R34ONCVJLJU1N",17217,0.038324898,17240,0.000999339,"N","y","1"
"27170",27170,"R4YN9UV6QFNS5",13550,0.041636421,13585,0.001084183,"N","y","1"
"27171",27171,"R11B3FDUAV67YR",10661,0.043634968,10701,0.001135436,"N","y","1"
"27172",27172,"r260m40dmqkcr2",254,0.366085071,912,0.017803897,"N","y","1"
"27173",27173,"r3f3tmx6h5hw02",1820.5,0.358414826,3603.5,0.015594205,"N","y","1"
"27174",27174,"r2w6gfyx1ininy",1285,0.359989918,3248,0.015596973,"N","y","1"
"27175",27175,"rd2gsq5a2xhiv",18907,0.036447512,18918,0.000951259,"N","y","1"
"27176",27176,"r2rjdfbthfbxll",13877,0.041399891,13911,0.00107812,"N","y","1"
"27177",27177,"rts3lyvlkhoqs",2287.5,0.356715047,3918.5,0.015591331,"N","y","1"
"27178",27178,"rwt2zmkx406dh",19615,0.035566663,19620,0.0009287,"N","y","1"
"27179",27179,"rugy60h0cmfdr",5002.5,0.326401971,5546.5,0.015559586,"N","y","1"
"27180",27180,"r3e7g1udp62e71",20290,0.034412017,20295,0.000899125,"N","y","1"
"27181",27181,"r18gzjeb6xhbxf",10215,0.043947252,10258,0.001143449,"N","y","1"
"27182",27182,"r212elqoodbjxh",7401,0.201989313,7554,0.007988498,"N","y","1"
"27183",27183,"r15yp6tt9fgr0l",3071.5,0.35229299,4444.5,0.015584407,"N","y","1"
"27184",27184,"rkm6dlxzn7do9",25024.5,0.027238746,25029.5,0.000715095,"N","y","1"
"27185",27185,"r3f7fb5s82zg0r",13353.5,0.041760559,13388.5,0.001087365,"N","y","1"
"27186",27186,"r2utkfaih5180e",29569.5,0.010768171,29569.5,0.000287135,"N","y","1"
"27187",27187,"r2ihflsjuo26vs",15389,0.040102733,15418,0.001044879,"N","y","1"
"27188",27188,"r1awrhno4os288",8990.5,0.044919834,9035.5,0.001168416,"N","y","1"
"27189",27189,"rwqjf5gw7z9r7",15550,0.039952993,15579,0.001041043,"N","y","1"
"27190",27190,"r3opsl25ua2iwz",14299.5,0.041010252,14330.5,0.001068133,"N","y","1"
"27191",27191,"rm629f0x6z5zh",29049,0.014107012,29051,0.000374803,"N","y","1"
"27192",27192,"r3ftfherc2nzvb",7731,0.194682544,7850,0.00796463,"N","y","1"
"27193",27193,"r143hnvtdwbjov",8461,0.104091477,8459,0.005368977,"N","n","1"
"27194",27194,"r30pnmdznbeujf",28649,0.016116837,28653,0.000427313,"N","y","1"
"27195",27195,"rg0ljeyhu8js",31318,0,31318,0,"N","y","1"
"27196",27196,"r25u6uf7mfi5l3",6799,0.244235292,6913,0.010717949,"N","y","1"
"27197",27197,"rh7zg8fikz91t",17660,0.037870034,17680,0.000987689,"N","y","1"
"27198",27198,"r1cnhdpc40w6ms",12099.5,0.042682572,12137.5,0.001111005,"N","y","1"
"27199",27199,"r1r1poptfv2d3a",17516,0.027952091,17536,0.000989791,"N","n","1"
"27200",27200,"r2922ucx1rbnx",9746.5,0.044298357,9789.5,0.00115246,"N","y","1"
"27201",27201,"r2jukitq6qv8nt",21297.5,0.032509719,21302.5,0.000850383,"N","y","1"
"27202",27202,"r20e6te4284eko",1050,0.360615998,1668,0.015999753,"N","y","1"
"27203",27203,"r33lovypkarff6",10117,0.044014375,10160,0.001145172,"N","y","1"
"27204",27204,"r10v3ci8f6767n",11109,0.033337942,11148,0.001127815,"N","n","1"
"27205",27205,"r29cd0cl5jrzey",5555,0.312943461,289,0.035380492,"N","y","1"
"27206",27206,"rv5z8hrz00ij5",14738,0.040668026,14768,0.001059363,"N","y","1"
"27207",27207,"rc58zq18w9o31",28941,0.004375208,28943,0.000381821,"N","n","1"
"27208",27208,"rix5jh5tjjq7c",312,0.354518453,1138,0.016752198,"N","n","1"
"27209",27209,"r3fkhzpzmo9ve9",31318,0,31318,0,"N","y","1"
"27210",27210,"r65rpjls68qgp",13520,0.041660455,13555,0.001084799,"N","y","1"
"27211",27211,"r3b8b3u01ayvx7",2872,0.343626124,4309,0.015586411,"N","n","1"
"27212",27212,"R8UJ6LKQ55AA9",20375.5,0.034222899,20380.5,0.00089428,"N","y","1"
"27213",27213,"RL7GUXE74OKBO",10273,0.043903805,10316,0.001142334,"N","y","1"
"27214",27214,"R2JTDROGXSDHCP",15094,0.040381596,15123,0.001052024,"N","y","1"
"27215",27215,"R1TBV2PLQQYMS7",2886,0.353502416,4316,0.015586222,"N","y","1"
"27216",27216,"R5G0HHV3Q1JCW",7400,0.201997238,7553,0.007988526,"N","y","1"
"27217",27217,"RLJ3T4S0DFS4K",26296,0.023612781,26299,0.000621705,"N","y","1"
"27218",27218,"RN779U5ESK8OB",756,0.361349882,2909,0.015599446,"N","y","1"
"27219",27219,"R3PRJID8EJ84GL",6569,0.254929831,6760,0.010742399,"N","y","1"
"27220",27220,"R3NZZLXUPG04J5",17366.5,0.038132463,17388.5,0.00099441,"N","y","1"
"27221",27221,"R9BF6EIG6K0SE",8860.5,0.035065034,8905.5,0.001172144,"N","n","0"
"27222",27222,"R1TT27JF6VSW8O",14412.5,0.040933819,14442.5,0.001066175,"N","y","1"
"27223",27223,"R3J82CW4FHZ96J",2339,0.346464348,1200,0.016739489,"N","n","1"
"27224",27224,"R2X9TQQOYI5X5H",18448,0.036976851,18460,0.000964815,"N","y","1"
"27225",27225,"R3SMTFW0UG4ROQ",12696,0.042248169,12733,0.001099866,"N","y","1"
"27226",27226,"RLAWRXPNEMQKJ",12409.5,0.042467509,12447.5,0.00110549,"N","y","1"
"27227",27227,"RTDFB8EATMBAX",10199,0.043959099,10242,0.001143753,"N","y","0"
"27228",27228,"R6O0PGR7K0VPV",18300.5,0.037207854,18313.5,0.000970731,"N","y","1"
"27229",27229,"R13A6Z22JVH8BF",12839.5,0.042140383,12875.5,0.001097102,"N","y","1"
"27230",27230,"R3PFPKYUW7HYNI",5861,0.293932093,1076,0.017197473,"N","y","1"
"27231",27231,"R379CP9EWGLSNB",12773,0.042192289,12809,0.001098433,"N","y","1"
"27232",27232,"R314V2KKEIRWMI",8610,0.05215883,8597,0.002177961,"N","y","1"
"27233",27233,"RIH2DNF6AVPPK",21660,0.032036621,21665,0.000838256,"N","y","1"
"27234",27234,"R3O47R6RTWLJT7",9357,0.044593652,9401,0.001160041,"N","y","1"
"27235",27235,"R3VSF2XCV9YQ1O",3535.5,0.348201806,1817.5,0.015981532,"N","y","1"
"27236",27236,"R28PR15ET9NE75",12209,0.042614898,12247,0.00110927,"N","y","1"
"27237",27237,"R39C36NV19ZS1Z",29905,0.008103054,29905,0.000216728,"N","y","1"
"27238",27238,"R2R2DIM4NWR0P1",18804,0.036650369,18815,0.000956454,"N","y","1"
"27239",27239,"R2XA4SXSDQ48Q7",10283.5,0.043895905,10326.5,0.001142131,"N","y","1"
"27240",27240,"R1X0QNJY9PZN2D",13866.5,0.041403903,13900.5,0.001078223,"N","y","1"
"27241",27241,"R3862C177F5UEP",31318,0,31318,0,"N","y","1"
"27242",27242,"R2YTA71B00C3ZM",21636.5,0.032121979,21641.5,0.000840444,"N","y","1"
"27243",27243,"RAYI68QV4T2GQ",18682.5,0.036720684,18693.5,0.000958255,"N","y","1"
"27244",27244,"R8DM62UD16DQV",30426,-0.007208471,30426,7.51e-05,"N","n","1"
"27245",27245,"R2CCPFDQY5Q1TI",9726,0.044310179,9769,0.001152764,"N","y","0"
"27246",27246,"R1QQDFYWXAPQJV",17553,0.037919273,17573,0.00098895,"N","y","1"
"27247",27247,"REHDUJF34ZQF",20925,0.033260927,20931,0.000869634,"N","y","1"
"27248",27248,"RP7I4APWKYEHL",29660,0.010477085,29660,0.000279464,"N","y","1"
"27249",27249,"R1C3E3ZHCFCPPW",9639.5,0.044369276,9682.5,0.001154281,"N","y","1"
"27250",27250,"R2QPO5OS8UGNYO",18682.5,0.036720684,18693.5,0.000958255,"N","y","1"
"27251",27251,"R1Q32LNRN7WQSM",12245.5,0.042591006,12283.5,0.001108657,"N","y","1"
"27252",27252,"R11A4XSKFXRT6G",9489.5,0.044495279,9532.5,0.001157515,"N","y","1"
"27253",27253,"R21HBIR08DHDP5",22247.5,0.030922308,22252.5,0.000809683,"N","y","1"
"27254",27254,"R1300I5QDLMS5V",16800.5,0.038831444,16824.5,0.001012313,"N","y","1"
"27255",27255,"RRW6HV124Y7D4",6236.5,0.272513825,6463.5,0.012287896,"N","y","1"
"27256",27256,"R2KROZSRQA8CKM",7588.5,0.198747151,7727.5,0.007977377,"N","y","1"
